bench_version;nv_harness;codec;direction;image;alg;mode;threads;batch;note;frames;boundary;total_ms;ms_per_frame;fps;mb_s;out_kb;cr;gpu_mem_mb;gpu_avail_mb;power_w;j_per_frame;j_per_frame_net;energy_j_counter;j_per_frame_counter;j_per_frame_diff;cpu_s;cores;gpu;sdk;pcie_mb_s;wall_s;cmd
2026-08-31.3;;fv;D;4k;rev;throughput;8;4;;771;all;6463.9;8.38378728923476;119.3;;;;5058.56;23173.12;161.93652777777777;1.5434104007550817;1.4376199332593427;;;;52.078125;7.087031482616159;NVIDIA GeForce RTX 4090;0.23.1.0;25280;7.348369359970093;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 771 -async -thread 8 -b 4 -discard
2026-08-31.3;;fv;E;4k;rev;throughput;32;1;;1467;all;5080.1;3.4629175187457397;288.8;;;;17582.08;23173.12;189.84703125;0.8520294859307552;0.8022144152302344;;;;149.796875;22.752117674000964;NVIDIA GeForce RTX 4090;0.23.1.0;25178;6.583865165710449;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 1467 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;E;4k;rev;throughput;32;1;;1467;all;4950.0;3.374233128834356;296.4;;;;17582.08;23173.12;200.9750819672131;0.8539852640509907;0.8068204529887033;;;;141.421875;22.68706496939023;NVIDIA GeForce RTX 4090;0.23.1.0;25114;6.233590602874756;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 1467 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;E;4k;rev;throughput;32;1;;1467;all;4981.1;3.3954328561690525;294.5;;;;17582.08;23173.12;200.2590476190476;0.8825835175779981;0.8336649644984611;;;;145.296875;22.473074611789354;NVIDIA GeForce RTX 4090;0.23.1.0;25237;6.465375900268555;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kEncoderSample.exe -i 4k_wild.ppm -o tmp.jp2 -a rev -c 32 -l 6 -repeat 1467 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;4k;rev;throughput;32;1;;771;all;5314.6;6.893125810635539;145.1;;;;5632.0;23173.12;178.92786885245903;1.4687715665869943;1.377657337690452;;;;167.015625;26.38921416295461;NVIDIA GeForce RTX 4090;0.23.1.0;23018;6.328935146331787;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 771 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;4k;rev;throughput;32;1;;771;all;5122.6;6.644098573281453;150.5;;;;5632.0;23173.12;180.55879310344827;1.4132769889940093;1.3263972352258488;;;;158.328125;26.235844365673962;NVIDIA GeForce RTX 4090;0.23.1.0;25254;6.034801959991455;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 771 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;4k;rev;throughput;32;1;;771;all;5459.0;7.08041504539559;141.2;;;;5632.0;23173.12;174.7506349206349;1.4804884258168793;1.386451983329053;;;;170.953125;26.17196988091037;NVIDIA GeForce RTX 4090;0.23.1.0;25248;6.531916618347168;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 771 -async -thread 32 -b 1 -discard
2026-08-31.3;;fv;D;4k;rev;throughput;32;2;;771;all;5289.8;6.860959792477303;145.8;;;;10506.24;23173.12;168.71698630136987;1.6429049681092205;1.5348204301454522;;;;162.671875;21.667283250093302;NVIDIA GeForce RTX 4090;0.23.1.0;25289;7.507719039916992;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 771 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;D;4k;rev;throughput;32;2;;771;all;5467.9;7.091958495460441;141.0;;;;10506.24;23173.12;156.17373333333333;1.580121778610327;1.4678184823967395;;;;163.25;20.927446733083812;NVIDIA GeForce RTX 4090;0.23.1.0;25203;7.800760507583618;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 771 -async -thread 32 -b 2 -discard
2026-08-31.3;;fv;D;4k;rev;throughput;32;2;;771;all;5479.8;7.10739299610895;140.7;;;;10506.24;23173.12;157.10675675675674;1.5597394292531848;1.4495431009159396;;;;164.328125;21.46843241521523;NVIDIA GeForce RTX 4090;0.23.1.0;25247;7.654407262802124;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\J2kDecoderSample.exe -i fv_ref_4k_rev.jp2 -o tmp.ppm -repeat 771 -async -thread 32 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;latency;1;1;;352;no_h2d;1780.3;5.0576704545454545;197.7;1173;587;10.3;10.24;23040.0;106.518;0.6148097762411291;0.5507437631758777;;;;1.984375;0.9767048004220812;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;24518;2.0317039489746094;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 352 -discard
2026-08-31.3;02;nv;E;2k;irrev;latency;1;1;;352;no_h2d;1780.8;5.059090909090909;197.7;1173;587;10.3;10.24;23040.0;125.81300000000002;0.7174104101427577;0.6541179330872768;;;;2.0;0.9964262865475334;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25399;2.0071730613708496;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 352 -discard
2026-08-31.3;02;nv;E;2k;irrev;latency;1;1;;352;no_h2d;1780.8;5.059090909090909;197.7;1173;587;10.3;10.24;23040.0;125.96199999999999;0.7162196747267787;0.6531069927308143;;;;1.96875;0.9836513861770513;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25450;2.0014712810516357;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 352 -discard
2026-08-31.3;02;nv;D;2k;irrev;latency;1;1;;1072;no_d2h;3604.5;3.3624067164179103;297.4;;;;10.24;23040.0;127.77729729729731;0.4447470460653594;0.4061130784770142;;;;3.734375;1.0008379558070004;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25459;3.731248378753662;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 1072 -nodownload -discard
2026-08-31.3;02;nv;D;2k;irrev;latency;1;1;;1072;no_d2h;3602.1;3.3601679104477613;297.6;;;;10.24;23040.0;128.1672972972973;0.44670008201640476;0.4080145349625908;;;;3.71875;0.9953215147275674;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25468;3.73622989654541;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 1072 -nodownload -discard
2026-08-31.3;02;nv;D;2k;irrev;latency;1;1;;1072;no_d2h;3603.3;3.361287313432836;297.5;;;;10.24;23040.0;127.28432432432433;0.44263208722625835;0.4040329223230944;;;;3.71875;0.9975489725818009;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25453;3.7278871536254883;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 1072 -nodownload -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;1;;1408;all;6882.7;4.8882812499999995;204.6;;;;51.2;23040.0;133.3247142857143;0.6722498148304544;0.6162830805207454;;;;54.65625;7.698695571998535;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25435;7.099416971206665;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;1;;1408;all;6885.4;4.890198863636363;204.5;;;;51.2;23040.0;133.56071428571428;0.6736298841865757;0.6176473506162532;;;;54.796875;7.716325238448926;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25458;7.101421117782593;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;1;;1408;all;6864.1;4.875071022727273;205.1;;;;51.2;23040.0;132.9925714285714;0.6689694439550111;0.6131367176731974;;;;54.265625;7.66201956290442;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25471;7.082417964935303;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;1;;4288;all;7931.3;1.8496501865671642;540.6;;;;51.2;23040.0;163.831375;0.3099394462301549;0.28894087657274964;;;;39.5625;4.87695978146707;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25456;8.112123489379883;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;1;;4288;all;7949.9;1.8539878731343282;539.4;;;;51.2;23040.0;168.36124999999998;0.3194012208510218;0.2983438392719902;;;;39.15625;4.8133992469579505;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25433;8.134843587875366;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;1;;4288;all;13836.0;3.2266791044776117;309.9;;;;51.2;23040.0;136.31876811594202;0.4455430128032322;0.40926496396132866;;;;56.5;4.031435229717619;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25469;14.014859914779663;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;1;;4288;all;13825.3;3.224183768656716;310.2;;;;51.2;23040.0;135.01115942028986;0.4410003803934392;0.4047444350089368;;;;56.25;4.016043912407232;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;14.00632095336914;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;1;;4288;all;13847.9;3.229454291044776;309.6;;;;51.2;23040.0;136.263115942029;0.4456975958208898;0.4093921384449461;;;;56.53125;4.030619820553809;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25436;14.025448322296143;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 1 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;2;;1408;all;5742.8;4.078693181818182;245.2;;;;92.16;23040.0;147.33898305084745;0.6287110589088754;0.5813476046550392;;;;45.15625;7.515913658778013;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25420;6.008085250854492;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;2;;1408;all;5650.5;4.013139204545454;249.2;;;;92.16;23040.0;150.40793103448274;0.6298566836439843;0.5833750972799145;;;;44.359375;7.523358529442425;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25445;5.896219730377197;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;2;;1408;all;5853.4;4.157244318181818;240.5;;;;92.16;23040.0;148.118;0.6421083232831548;0.5939900098281037;;;;46.375;7.59767667021114;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25454;6.103839635848999;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;2;;4288;all;5709.0;1.3313899253731343;751.1;;;;92.16;23040.0;199.93086206896552;0.2755211701173656;0.2602249166212054;;;;25.5625;4.325869492864872;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25451;5.909216642379761;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;2;;4288;all;5760.9;1.3434934701492536;744.3;;;;92.16;23040.0;207.98508474576272;0.2889081567844017;0.27348981925549737;;;;25.34375;4.254891472027952;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25471;5.9563798904418945;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;2;;4288;all;5702.5;1.329874067164179;751.9;;;;92.16;23040.0;208.18275862068967;0.28655837982762616;0.27127996523796283;;;;25.234375;4.27532783172308;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25472;5.90232515335083;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;16;2;;1408;all;5113.0;3.6313920454545454;275.4;;;;194.56;23040.0;164.86481481481482;0.6421376715530249;0.5989051958040055;;;;79.65625;14.525029814995735;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25455;5.484067916870117;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;16;2;;1408;all;5063.5;3.5962357954545454;278.1;;;;194.56;23040.0;155.14981132075474;0.5967735139603886;0.554079378375774;;;;79.15625;14.615856433056235;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25474;5.415779113769531;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;16;2;;1408;all;5786.5;4.109730113636363;243.3;;;;194.56;23040.0;148.43229508196723;0.647504120384289;0.599084200059066;;;;91.640625;14.920083508045954;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25435;6.142098665237427;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;16;2;;1408;all;5071.7;3.602059659090909;277.6;;;;194.56;23040.0;153.03222222222223;0.5956444899128243;0.5524414625120434;;;;78.84375;14.386673035711024;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25431;5.480332374572754;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;16;2;;1408;all;5014.1;3.5611505681818185;280.8;;;;194.56;23040.0;154.41943396226415;0.5890096843893772;0.5466716768445607;;;;78.078125;14.538052785885219;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25483;5.370604038238525;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;16;2;;4288;all;5613.1;1.3090251865671643;763.9;;;;194.56;23040.0;201.85672413793105;0.27728911553232966;0.26204158406738537;;;;36.0;6.111645036722705;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25442;5.890394449234009;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;16;2;;4288;all;5546.1;1.2934001865671643;773.2;;;;194.56;23040.0;210.05672413793104;0.2867648770623254;0.27161185322953735;;;;36.859375;6.296566879828922;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25454;5.85388445854187;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;16;2;;4288;all;5615.6;1.309608208955224;763.6;;;;194.56;23040.0;209.77758620689656;0.28756563869945806;0.2723500821089507;;;;36.4375;6.198917957297096;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25464;5.878041982650757;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 16 -b 2 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;4;;1408;all;6242.5;4.43359375;225.6;;;;194.56;23040.0;151.09953125;0.7005191997434437;0.6490595456569767;;;;49.265625;7.547174927462971;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25468;6.527690887451172;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;4;;1408;all;6237.4;4.429971590909091;225.7;;;;194.56;23040.0;141.8915625;0.6575068110219118;0.6060724177090168;;;;49.296875;7.555671191068521;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25482;6.524486541748047;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;8;4;;1408;all;6223.0;4.419744318181818;226.3;;;;194.56;23040.0;141.89538461538461;0.6608978166988679;0.6091995497963245;;;;49.515625;7.5504626359981435;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25465;6.557959079742432;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;4;;4288;all;4151.8;0.9682369402985075;1032.8;;;;194.56;23040.0;226.86790697674417;0.23139722910027916;0.2200759622678281;;;;16.0625;3.6725969925603903;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25432;4.373608112335205;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;4;;4288;all;4149.9;0.967793843283582;1033.3;;;;194.56;23040.0;249.94581395348837;0.25605201255284443;0.244681180036343;;;;16.25;3.6992719769894036;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25459;4.392756223678589;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;D;2k;irrev;throughput;8;4;;4288;all;4219.4;0.9840018656716417;1016.3;;;;194.56;23040.0;247.99363636363634;0.2577685641304285;0.24623139252817933;;;;17.546875;3.936910936510382;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25429;4.4570159912109375;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kDecoderSample.exe -i nv_ref_2k_irrev.jp2 -o tmp.ppm -repeat 4288 -async -thread 8 -b 4 -discard
2026-08-31.3;02;nv;E;2k;irrev;throughput;32;1;;1408;all;5017.7;3.563707386363636;280.6;;;;194.56;23040.0;169.05603773584903;0.663123891764635;0.6195853452810663;;;;157.09375;28.444104309951356;NVIDIA GeForce RTX 4090;nvJPEG2000-0.11.0.51;25461;5.522893190383911;D:\_Test\fvSDK-0.23.1.0-Win64-CUDA-13.3-Trial-Exp-2027-08-03\bin\x64\Release\nvj2kEncoderSample.exe -i 2k_wild.ppm -o tmp.jp2 -a irrev -c 32 -l 6 -q 87.2866 -repeat 1408 -async -thread 32 -b 1 -discard
